Time_s,EC_true,R_soil_true_Ohm,I_true_A,I_meas_A,I_comp_A,EC_raw,EC_est,Error_raw,Error_comp
11.235,1e-06,100000,9.99999996848695e-06,9.17130642154869e-06,1.68424637564484e-05,9.23797902618758e-07,1.68424556275097e-06,-7.62020973812416e-08,6.84245562750968e-07
11.236,1e-06,100000,9.99999996848695e-06,8.73713700354227e-06,1.68454827038805e-05,8.88332275873819e-07,1.68454774805251e-06,-1.11667724126181e-07,6.84547748052511e-07
11.237,1e-06,100000,9.99999996848695e-06,7.65764647633261e-06,1.68482228744108e-05,8.10926760632267e-07,1.6848205859971e-06,-1.89073239367733e-07,6.848205859971e-07
11.238,1e-06,100000,9.99999996848695e-06,5.45796963373162e-06,1.68518452616656e-05,6.88652118818533e-07,1.6851814016642e-06,-3.11347881181467e-07,6.85181401664203e-07
11.239,1e-06,100000,9.99999996848695e-06,1.07663015026562e-05,1.68563272573035e-05,1.07663012671376e-06,1.68562805443223e-06,7.66301267137604e-08,6.85628054432234e-07
11.24,1e-06,100000,9.99999996848695e-06,1.05047258072308e-05,1.68594438200493e-05,1.05046764252079e-06,1.6859387747246e-06,5.04676425207935e-08,6.85938774724602e-07
11.241,1e-06,100000,9.99999996848695e-06,9.89742379845729e-06,1.68627083107948e-05,9.89892805036007e-07,1.68626436625239e-06,-1.01071949639931e-08,6.86264366252386e-07
11.242,1e-06,100000,9.99999996848695e-06,7.92317108329076e-06,1.68662566878967e-05,8.28688007767645e-07,1.6866184145092e-06,-1.71311992232355e-07,6.86618414509197e-07
11.243,1e-06,100000,9.99999996848695e-06,6.24346129235072e-06,1.68700951884719e-05,7.27842059870797e-07,1.68700157800646e-06,-2.72157940129203e-07,6.87001578006456e-07
11.244,1e-06,100000,9.99999996848695e-06,9.64378608427189e-06,1.68739865822973e-05,9.65756779325237e-07,1.68739019911709e-06,-3.42432206747626e-08,6.87390199117094e-07
11.245,1e-06,100000,9.99999996848695e-06,7.0535441855279e-06,1.6878025539524e-05,7.73222320750094e-07,1.68779374632018e-06,-2.26777679249906e-07,6.87793746320185e-07
11.246,1e-06,100000,9.99999996848695e-06,8.16628480076244e-06,1.68810276988459e-05,8.45646425616525e-07,1.68809382827736e-06,-1.54353574383475e-07,6.8809382827736e-07
11.247,1e-06,100000,9.99999996848695e-06,1.08343571375207e-05,1.68845475818754e-05,1.08343036324109e-06,1.68844579542498e-06,8.34303632410936e-08,6.88445795424975e-07
11.248,1e-06,100000,9.99999996848695e-06,1.03169082084594e-05,1.68869887754495e-05,1.03168682677358e-06,1.68868998631691e-06,3.16868267735828e-08,6.88689986316912e-07
11.249,1e-06,100000,9.99999996848695e-06,8.00291535676643e-06,1.68909862669668e-05,8.34175119301534e-07,1.68909000517254e-06,-1.65824880698466e-07,6.89090005172538e-07
11.25,1e-06,100000,9.99999996848695e-06,9.24794761521939e-06,1.68956888964735e-05,9.30354578680416e-07,1.68956082807541e-06,-6.96454213195843e-08,6.89560828075406e-07
11.251,1e-06,100000,9.99999996848695e-06,7.40277946816655e-06,1.68988950091497e-05,7.94580104167176e-07,1.68988197160629e-06,-2.05419895832824e-07,6.89881971606286e-07
11.252,1e-06,100000,9.99999996848695e-06,7.18417476872192e-06,1.69023324508094e-05,7.81075367558801e-07,1.69022642208074e-06,-2.18924632441199e-07,6.90226422080735e-07
11.253,1e-06,100000,9.99999996848695e-06,8.23343172050321e-06,1.69064145793079e-05,8.50453284485413e-07,1.69063565614246e-06,-1.49546715514587e-07,6.9063565614246e-07
11.254,1e-06,100000,9.99999996848695e-06,6.28107252810774e-06,1.69095863579181e-05,7.29830776571949e-07,1.69095376430647e-06,-2.7016922342805e-07,6.90953764306467e-07
11.255,1e-06,100000,9.99999996848695e-06,1.19703092789267e-05,1.69130442839299e-05,1.19703030051105e-06,1.69130070756415e-06,1.97030300511045e-07,6.91300707564145e-07
11.256,1e-06,100000,9.99999996848695e-06,9.48818069825537e-06,1.69166776369302e-05,9.51523405289484e-07,1.69166540531477e-06,-4.84765947105162e-08,6.91665405314767e-07
11.257,1e-06,100000,9.99999996848695e-06,7.21797335961757e-06,1.69204896029107e-05,7.8313326251523e-07,1.69204820044715e-06,-2.1686673748477e-07,6.92048200447151e-07
11.258,1e-06,100000,9.99999996848695e-06,8.5705710073364e-06,1.69244671595044e-05,8.75438403165614e-07,1.69244571903816e-06,-1.24561596834386e-07,6.92445719038156e-07
11.259,1e-06,100000,9.99999996848695e-06,1.03032523142343e-05,1.69277691208342e-05,1.03031976556214e-06,1.69277454646023e-06,3.03197655621363e-08,6.92774546460231e-07
11.26,1e-06,100000,9.99999996848695e-06,8.26956381861306e-06,1.6931393242935e-05,8.53062563510125e-07,1.69313560353529e-06,-1.46937436489875e-07,6.93135603535294e-07
11.261,1e-06,100000,9.99999996848695e-06,8.16798921488842e-06,1.69346842734214e-05,8.45767767594107e-07,1.69346360946302e-06,-1.54232232405893e-07,6.93463609463023e-07
11.262,1e-06,100000,9.99999996848695e-06,9.97267679253527e-06,1.69378989750705e-05,9.97287638253156e-07,1.69378413067579e-06,-2.71236174684445e-09,6.93784130675789e-07
11.263,1e-06,100000,9.99999996848695e-06,1.12237925742503e-05,1.6941439199792e-05,1.12237880189962e-06,1.6941372485143e-06,1.22378801899615e-07,6.94137248514299e-07
11.264,1e-06,100000,9.99999996848695e-06,1.01335596997567e-05,1.6945313935916e-05,1.01335361329439e-06,1.69452390081429e-06,1.33536132943947e-08,6.94523900814289e-07
11.265,1e-06,100000,9.99999996848695e-06,8.81898235436529e-06,1.69495676318342e-05,8.94808104711818e-07,1.69494857204509e-06,-1.05191895288181e-07,6.94948572045094e-07
11.266,1e-06,100000,9.99999996848695e-06,9.52530718606492e-06,1.69536126873917e-05,9.54881157639782e-07,1.69535261099333e-06,-4.51188423602179e-08,6.95352610993326e-07
11.267,1e-06,100000,9.99999996848695e-06,8.61511511299826e-06,1.69572611571067e-05,8.78849754658195e-07,1.69571720236552e-06,-1.21150245341805e-07,6.95717202365522e-07
11.268,1e-06,100000,9.99999996848695e-06,7.76909177801657e-06,1.69618971953945e-05,8.18287908239831e-07,1.69618070769845e-06,-1.81712091760169e-07,6.96180707698454e-07
11.269,1e-06,100000,9.99999996848695e-06,7.39137598350028e-06,1.69646303124257e-05,7.9386409690617e-07,1.6964540800776e-06,-2.0613590309383e-07,6.96454080077596e-07
11.27,1e-06,100000,9.99999996848695e-06,7.16321341917049e-06,1.69688756468878e-05,7.79804518634352e-07,1.69687888255498e-06,-2.20195481365648e-07,6.96878882554985e-07
11.271,1e-06,100000,9.99999996848695e-06,7.05132252428244e-06,1.6971932016967e-05,7.73090127784611e-07,1.69718484498789e-06,-2.26909872215389e-07,6.97184844987889e-07
11.272,1e-06,100000,9.99999996848695e-06,8.58766486610242e-06,1.69753518052051e-05,8.76744377647363e-07,1.69752731875249e-06,-1.23255622352637e-07,6.9752731875249e-07
11.273,1e-06,100000,9.99999996848695e-06,5.72060861753112e-06,1.69787975939389e-05,7.01277514195908e-07,1.69787253615345e-06,-2.98722485804092e-07,6.97872536153453e-07
11.274,1e-06,100000,9.99999996848695e-06,8.33660155699667e-06,1.69826898508571e-05,8.5794634655806e-07,1.69826265202323e-06,-1.4205365344194e-07,6.98262652023226e-07
11.275,1e-06,100000,9.99999996848695e-06,5.85320735473377e-06,1.69855764190935e-05,7.07829210821032e-07,1.69855208481386e-06,-2.92170789178968e-07,6.98552084813864e-07
11.276,1e-06,100000,9.99999996848695e-06,8.08295468670114e-06,1.6989332776707e-05,8.3975609119202e-07,1.69892887811644e-06,-1.6024390880798e-07,6.9892887811644e-07
11.277,1e-06,100000,9.99999996848695e-06,6.91368966328449e-06,1.69931503276842e-05,7.64987929934678e-07,1.69931198092785e-06,-2.35012070065322e-07,6.99311980927848e-07
11.278,1e-06,100000,9.99999996848695e-06,8.82312059001406e-06,1.69970916144154e-05,8.95138041799836e-07,1.69970768230715e-06,-1.04861958200164e-07,6.99707682307153e-07
11.279,1e-06,100000,9.99999996848695e-06,1.03046567016168e-05,1.70009378505775e-05,1.03046018850427e-06,1.70009358624757e-06,3.04601885042704e-08,7.00093586247569e-07
11.28,1e-06,100000,9.99999996848695e-06,5.54909080208921e-06,1.70047116284486e-05,6.92980607088532e-07,1.70046933030962e-06,-3.07019392911468e-07,7.00469330309621e-07
11.281,1e-06,100000,9.99999996848695e-06,7.21698821316423e-06,1.70082366590773e-05,7.83073126480953e-07,1.70082045739327e-06,-2.16926873519047e-07,7.00820457393267e-07
11.282,1e-06,100000,9.99999996848695e-06,7.21528009353396e-06,1.70106736355977e-05,7.82968880072618e-07,1.70106328857199e-06,-2.17031119927382e-07,7.01063288571991e-07
11.283,1e-06,100000,9.99999996848695e-06,7.73086772048803e-06,1.70142183440615e-05,8.15748134636024e-07,1.70141662289418e-06,-1.84251865363976e-07,7.01416622894185e-07
11.284,1e-06,100000,9.99999996848695e-06,8.20806444439946e-06,1.701795841981e-05,8.48630903658036e-07,1.70178959048287e-06,-1.51369096341964e-07,7.01789590482868e-07
11.285,1e-06,100000,9.99999996848695e-06,6.88947063043608e-06,1.70219480508651e-05,7.63579738264595e-07,1.70218762449799e-06,-2.36420261735405e-07,7.02187624497987e-07
11.286,1e-06,100000,9.99999996848695e-06,8.0940136877805e-06,1.70259520112715e-05,8.40533089144149e-07,1.70258727535304e-06,-1.59466910855851e-07,7.02587275353037e-07
11.287,1e-06,100000,9.99999996848695e-06,1.03321925606193e-05,1.7029461497109e-05,1.03321760566665e-06,1.7029377251431e-06,3.32176056666505e-08,7.02937725143103e-07
11.288,1e-06,100000,9.99999996848695e-06,8.80927941814418e-06,1.70331084519731e-05,8.94035452907837e-07,1.70330205518651e-06,-1.05964547092163e-07,7.03302055186506e-07
11.289,1e-06,100000,9.99999996848695e-06,7.6557494861427e-06,1.70369203403959e-05,8.10802607451601e-07,1.70368302872162e-06,-1.89197392548399e-07,7.03683028721624e-07
11.29,1e-06,100000,9.99999996848695e-06,9.09637319769007e-06,1.70413115213965e-05,9.17476082456983e-07,1.70412211008833e-06,-8.25239175430174e-08,7.04122110088333e-07
11.291,1e-06,100000,9.99999996848695e-06,9.52266429557041e-06,1.70455639497453e-05,9.54641349052839e-07,1.70454753311461e-06,-4.53586509471611e-08,7.04547533114606e-07
11.292,1e-06,100000,9.99999996848695e-06,5.36309012936328e-06,1.70494636372088e-05,6.84202193181961e-07,1.70493785385807e-06,-3.15797806818039e-07,7.04937853858074e-07
11.293,1e-06,100000,9.99999996848695e-06,8.23250421068117e-06,1.70531987831513e-05,8.50386514490879e-07,1.70531187323717e-06,-1.49613485509121e-07,7.05311873237173e-07
11.294,1e-06,100000,9.99999996848695e-06,1.21050697407542e-05,1.70571396876654e-05,1.21050079304361e-06,1.70570667423092e-06,2.10500793043606e-07,7.05706674230921e-07
11.295,1e-06,100000,9.99999996848695e-06,8.64650473360571e-06,1.70607593326713e-05,8.81269699888428e-07,1.70606945244244e-06,-1.18730300111572e-07,7.06069452442444e-07
11.296,1e-06,100000,9.99999996848695e-06,8.85587901129259e-06,1.7065517658134e-05,8.97758447130515e-07,1.70654658951338e-06,-1.02241552869485e-07,7.06546589513381e-07
11.297,1e-06,100000,9.99999996848695e-06,1.13663888887509e-05,1.70697218067895e-05,1.13663441929527e-06,1.70696837909614e-06,1.3663441929527e-07,7.06968379096136e-07
11.298,1e-06,100000,9.99999996848695e-06,6.38124224161364e-06,1.7073506818233e-05,7.35180714052182e-07,1.70734829629863e-06,-2.64819285947818e-07,7.07348296298625e-07
11.299,1e-06,100000,9.99999996848695e-06,1.00681972697464e-05,1.70769317376038e-05,1.00681438714879e-06,1.70769221535161e-06,6.81438714878777e-09,7.07692215351607e-07
11.3,1e-06,100000,9.99999996848695e-06,7.98767941843561e-06,1.70802503997543e-05,8.33121143619085e-07,1.70802453276283e-06,-1.66878856380915e-07,7.08024532762833e-07
11.301,1e-06,100000,9.99999996848695e-06,8.98180302129976e-06,1.70839958564679e-05,9.07975798154847e-07,1.70839748563359e-06,-9.20242018451532e-08,7.08397485633588e-07
11.302,1e-06,100000,9.99999996848695e-06,9.61628455822573e-06,1.7087019461462e-05,9.63210291120579e-07,1.70869867914079e-06,-3.67897088794213e-08,7.08698679140785e-07
11.303,1e-06,100000,9.99999996848695e-06,8.16299291856965e-06,1.70907894810037e-05,8.45412165911799e-07,1.7090743748127e-06,-1.54587834088201e-07,7.09074374812704e-07
11.304,1e-06,100000,9.99999996848695e-06,7.39441066028998e-06,1.70944608567078e-05,7.94054513555562e-07,1.70944039909679e-06,-2.05945486444437e-07,7.09440399096794e-07
11.305,1e-06,100000,9.99999996848695e-06,9.68363433550212e-06,1.70973855540944e-05,9.69470486191841e-07,1.70973209418006e-06,-3.0529513808159e-08,7.09732094180063e-07
11.306,1e-06,100000,9.99999996848695e-06,8.31151416775367e-06,1.71010948383205e-05,8.56112165256135e-07,1.71010218335529e-06,-1.43887834743865e-07,7.1010218335529e-07
11.307,1e-06,100000,9.99999996848695e-06,8.72577202148753e-06,1.71049124407372e-05,8.87440451345212e-07,1.71048324718485e-06,-1.12559548654788e-07,7.10483247184853e-07
11.308,1e-06,100000,9.99999996848695e-06,9.59881344697349e-06,1.71087021764601e-05,9.6159952724751e-07,1.71086169743642e-06,-3.840047275249e-08,7.10861697436418e-07
11.309,1e-06,100000,9.99999996848695e-06,1.01440391659376e-05,1.71122391701744e-05,1.01440199250758e-06,1.71121505950562e-06,1.44019925075848e-08,7.11215059505617e-07
11.31,1e-06,100000,9.99999996848695e-06,8.08297169239722e-06,1.71165497488223e-05,8.3975728489795e-07,1.71164590369116e-06,-1.6024271510205e-07,7.11645903691156e-07
11.311,1e-06,100000,9.99999996848695e-06,6.7826222233225e-06,1.71202153630965e-05,7.57428534604787e-07,1.71201245413697e-06,-2.42571465395213e-07,7.12012454136968e-07
11.312,1e-06,100000,9.99999996848695e-06,9.28933767081328e-06,1.71245352381111e-05,9.33934362990281e-07,1.71244463027441e-06,-6.60656370097185e-08,7.12444630274414e-07
11.313,1e-06,100000,9.99999996848695e-06,1.08732577842393e-05,1.71287706142771e-05,1.08732294186264e-06,1.71286856472429e-06,8.73229418626354e-08,7.12868564724293e-07
11.314,1e-06,100000,9.99999996848695e-06,7.41251542159566e-06,1.71326978590797e-05,7.95192432575824e-07,1.71326184475945e-06,-2.04807567424176e-07,7.13261844759453e-07
11.315,1e-06,100000,9.99999996848695e-06,9.4175300620831e-06,1.71357909847752e-05,9.45198492110056e-07,1.71357172204486e-06,-5.48015078899436e-08,7.13571722044859e-07
11.316,1e-06,100000,9.99999996848695e-06,1.10559567285369e-05,1.71383190726961e-05,1.10559131232681e-06,1.71382507565519e-06,1.05591312326811e-07,7.13825075655189e-07
11.317,1e-06,100000,9.99999996848695e-06,8.38989777804839e-06,1.71421638365963e-05,8.61869125772594e-07,1.71421052425289e-06,-1.38130874227406e-07,7.14210524252889e-07
11.318,1e-06,100000,9.99999996848695e-06,9.11172262805081e-06,1.71461183447648e-05,9.18763996797024e-07,1.71460715594276e-06,-8.12360032029764e-08,7.1460715594276e-07
11.319,1e-06,100000,9.99999996848695e-06,8.32064553318158e-06,1.71492149669666e-05,8.56778866296879e-07,1.71491787101853e-06,-1.43221133703121e-07,7.14917871018526e-07
11.32,1e-06,100000,9.99999996848695e-06,6.86001589927527e-06,1.71525719299003e-05,7.61874093203051e-07,1.71525483592158e-06,-2.38125906796949e-07,7.15254835921578e-07
11.321,1e-06,100000,9.99999996848695e-06,7.08094043386608e-06,1.71567411924248e-05,7.74856172206616e-07,1.71567352216111e-06,-2.25143827793384e-07,7.15673522161105e-07
11.322,1e-06,100000,9.99999996848695e-06,6.30955203938993e-06,1.71603425938261e-05,7.31343892981243e-07,1.71603326743865e-06,-2.68656107018757e-07,7.1603326743865e-07
11.323,1e-06,100000,9.99999996848695e-06,8.21276865585597e-06,1.71642937490207e-05,8.48968263302074e-07,1.71642675698187e-06,-1.51031736697926e-07,7.16426756981872e-07
11.324,1e-06,100000,9.99999996848695e-06,1.17438223186018e-05,1.71681039383108e-05,1.17437878525924e-06,1.71680637889598e-06,1.74378785259241e-07,7.16806378895981e-07
11.325,1e-06,100000,9.99999996848695e-06,8.93075200461797e-06,1.71718456007881e-05,9.03805666902683e-07,1.71717933670872e-06,-9.6194333097317e-08,7.17179336708717e-07
11.326,1e-06,100000,9.99999996848695e-06,1.14284520340015e-05,1.71752687025292e-05,1.14284374146779e-06,1.71752068329613e-06,1.4284374146779e-07,7.17520683296129e-07
11.327,1e-06,100000,9.99999996848695e-06,6.90053135986629e-06,1.71790802672803e-05,7.64222209688147e-07,1.71790092655206e-06,-2.35777790311853e-07,7.17900926552059e-07
11.328,1e-06,100000,9.99999996848695e-06,7.61365837234452e-06,1.71830023657545e-05,8.08057597843426e-07,1.71829237249665e-06,-1.91942402156574e-07,7.18292372496648e-07
11.329,1e-06,100000,9.99999996848695e-06,1.16156603620789e-05,1.71865862064326e-05,1.16155990510752e-06,1.71865021455381e-06,1.61559905107523e-07,7.18650214553808e-07
11.33,1e-06,100000,9.99999996848695e-06,6.07132012767959e-06,1.71905163315024e-05,7.18876606975345e-07,1.71904280406016e-06,-2.81123393024655e-07,7.19042804060155e-07
11.331,1e-06,100000,9.99999996848695e-06,6.16916037391317e-06,1.7194412410249e-05,7.23945037290948e-07,1.71943216967243e-06,-2.76054962709051e-07,7.19432169672427e-07
11.332,1e-06,100000,9.99999996848695e-06,1.20825715616258e-05,1.71979403679665e-05,1.2082570981772e-06,1.71978489827579e-06,2.08257098177205e-07,7.19784898275786e-07
11.333,1e-06,100000,9.99999996848695e-06,1.0267861063973e-05,1.72015306375454e-05,1.0267817811489e-06,1.7201440054859e-06,2.67817811488976e-08,7.20144005485904e-07
11.334,1e-06,100000,9.99999996848695e-06,8.92392370907345e-06,1.72055829849321e-05,9.03250796296035e-07,1.72054951101226e-06,-9.67492037039648e-08,7.20549511012263e-07
11.335,1e-06,100000,9.99999996848695e-06,8.61544056430051e-06,1.720982121133e-05,8.78874776751902e-07,1.72097382145386e-06,-1.21125223248098e-07,7.20973821453859e-07
11.336,1e-06,100000,9.99999996848695e-06,1.04994703722704e-05,1.72138492335891e-05,1.04994153767868e-06,1.72137728130243e-06,4.99415376786775e-08,7.21377281302426e-07
11.337,1e-06,100000,9.99999996848695e-06,9.66420612786229e-06,1.72178394089903e-05,9.67656289175437e-07,1.72177713684356e-06,-3.23437108245633e-08,7.21777136843557e-07
11.338,1e-06,100000,9.99999996848695e-06,9.84593218157449e-06,1.72208306226437e-05,9.84895786361734e-07,1.72207700825782e-06,-1.51042136382664e-08,7.22077008257825e-07
11.339,1e-06,100000,9.99999996848695e-06,1.10708574765143e-05,1.72245356837443e-05,1.1070847100248e-06,1.7224485882653e-06,1.070847100248e-07,7.22448588265297e-07
11.34,1e-06,100000,9.99999996848695e-06,1.08003910243388e-05,1.72285500002987e-05,1.08003415111323e-06,1.72285136448723e-06,8.00341511132345e-08,7.22851364487231e-07
11.341,1e-06,100000,9.99999996848695e-06,8.92441125297444e-06,1.7232353329982e-05,9.03290391762883e-07,1.72323314517136e-06,-9.67096082371171e-08,7.23233145171358e-07
11.342,1e-06,100000,9.99999996848695e-06,6.07588376569485e-06,1.72358184538696e-05,7.1911143922252e-07,1.723581123873e-06,-2.8088856077748e-07,7.23581123873003e-07
11.343,1e-06,100000,9.99999996848695e-06,1.09485980207175e-05,1.72400812623521e-05,1.09485443089601e-06,1.72400696948814e-06,9.48544308960056e-08,7.24006969488144e-07
11.344,1e-06,100000,9.99999996848695e-06,6.69707277866179e-06,1.72435544614745e-05,7.52574483523471e-07,1.72435286502255e-06,-2.47425516476529e-07,7.2435286502255e-07
11.345,1e-06,100000,9.99999996848695e-06,4.0227816383352e-06,1.72471757438863e-05,6.26971014491673e-07,1.72471365598711e-06,-3.73028985508327e-07,7.24713655987107e-07
11.346,1e-06,100000,9.99999996848695e-06,9.1711223760603e-06,1.72504156901977e-05,9.23782268703058e-07,1.72503658215399e-06,-7.62177312969418e-08,7.25036582153994e-07
11.347,1e-06,100000,9.99999996848695e-06,8.75569142652938e-06,1.72538400163943e-05,8.89792123230059e-07,1.72537801697521e-06,-1.10207876769941e-07,7.25378016975212e-07
11.348,1e-06,100000,9.99999996848695e-06,7.43311852792044e-06,1.72569444283555e-05,7.96491351376168e-07,1.72568767042099e-06,-2.03508648623832e-07,7.25687670420985e-07
11.349,1e-06,100000,9.99999996848695e-06,8.75392181011383e-06,1.72600454218792e-05,8.89652684254067e-07,1.72599709387378e-06,-1.10347315745933e-07,7.25997093873777e-07
